content,stance
Essa matéria é de dias atrás. Para vc ver a manipulação da mídia. Daqui a pouco some.,Positivo
a revista quer vender e as pessoas que estão e com razão preocupadas irão ler. Quando uma revista científica de renome escrever a matéria com as devidas confirmações ai é outra história...,Negativo
O que muitos leigos não entende e que tramp tem médicos de primeiro mundo daí b nos vamos na upa e saímos de lá tomando cloroquina sem ser testado e sem eles saber qual doença nos temos tipo hipertensivos diabetes problemas renais tem muita diferença entre nos e tramp né,Negativo
tem é coragem...deixa ele!!!  😂  😂,Negativo
Nem pra morrer? Kkk,Negativo
"Para malária é usado de forma preventiva, antes de viagens com alto índice de incidência. Particularmente, prefiro continuar tomando minhas vitaminas",Negativo
quais vitaminas vc esta tomando desculpe a pergunta ...,Neutro
"vitamina C 1 grama, vitamina D3 10.000 UI, comprei zinco também ainda não estou tomando, não lembro as miligramas",Neutro
hj comprei Nenhuma descrição de foto disponível.,Neutro
"a sua é de 1.000 UI, a minha 10.000 UI, sigo os ensinamentos do Dr Lair Ribeiro e outros, caso tenha interesse pesquise no YouTube, tem muita coisa sobre a vitamina D e outros suplementos.",Neutro
estou tomando tbem e tomou ivermectina,Neutro
"comprei na farmácia hj ,não foi prescrito ,ai me venderam essa.",Neutro
"Ve se o bozo faz o mesmo, vamos esperar, ele imita sempre o tramp  😂  😂  😂",Negativo
Achei q ele tinha injetado desinfetante no fiotó kkk,Negativo
"Eu sou usuária desta droga à alguns anos. Fiquei sem tomar por dois meses. Assim que foi deflagrada a quarentena e ""alguém"" veio dizer que isso é a ""cura"" para covid, limparam as farmácias da minha cidade. Tive que esperar os médicos voltarem a ate…Ver mais",Negativo
Pra n morrer eu tomaria...cloroquina...quirolina....até gasolina kkk,Positivo
"Não, sem necessidade de tratamento se não está enfermo.....",Negativo
Consegue ser mais idiota do que o presidente daqui,Negativo
"Não, o Bolso é mais idiota.",Negativo
A briga é boa,Negativo
Nem f. ... para hipertenso risco de infarto... em doses acima do recomendado...,Negativo
Pois é. Acima. O povo não entende.,Neutro
"Quem ainda está com dúvida se usaria ou não, da uma lida na bula . https://consultaremedios.com.br/difosfato-de-cloroquina/bula/reacoes-adversas.amp Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR CONSULTAREMEDIOS.COM.BR Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR Efeitos colaterais do Difosfato de Cloroquina e reações adversas | CR",Negativo
"A dose de profilaxia de hidroxicloroquina e muita baixa, associada a zinco não sei exatamente a dose mas vi um infectologista falando",Positivo
https://m.facebook.com/story.php?story_fbid=1019342698480943&id=636938300054720,Neutro
Como tratamento sim...como prevenção não...,Positivo
"A imagem pode conter: texto que diz ""Hydroxychloroquine Has about 90 Percent Chance of Helping COVID-19 Patients, States Association of American Physicians and Surgeons (AAPS) GlobeNewswire TUSCON, (GLOBE NEWSWIRE)-- letter Gov. Doug. Arizona, the Association American Physicians Surgeons (AAPS) presents table studies ftreating COVID-19 the anti- malaria drugs chloroquine hydroxychloroquine Plaquenil0) the number of reported patients treated with without the widely used antibiotic azithromycin, observational Algeria, improved clinically. France, Korea, Ofthese, 2,137 percent deaths, allbut in Administration where patients severely have been they hinder replication. antiviral properties Particularly into cells and inhibit overreaction by Reactions""",Positivo
"https://www.google.com/amp/s/veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/amp/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",Positivo
Eu acho que é mentira dele.,Negativo
Estranho se ele não está infectado porque está tomando se até pouco tempo atrás era contra vai entender,Negativo
Isso é prevenção,Positivo
"Jamais. Se não estou infectada, para que iria tirar das farmácias um medicamento que pode ajudar outra pessoa que necessita?",Negativo
"Prevenção é vitamina, chás, vegetais! Cloroquina é medicação!!!!",Neutro
Se fosse preventiva quem tem lúpus não era contaminado .,Negativo
O cara fez a população tomar desinfetante e morrer por ignorância. Não dá pra levar a sério. Acredito na ciência não em político.,Negativo
E aquele salmão lá fala alguma verdade  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️  🤦🏻‍♀️,Negativo
salmão  😂  😂  😂  😂  😂  😂  😂  😂,Negativo
menina e que cor ele é?? Salmão  😂  😂  😂  😂  😂  😂  😂  😂  😂,Negativo
"tá certíssima, melhor definição  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂",Negativo
Não sei quem fala mais asneira se é o salmão americano presidencial ou o asno brasileiro presidencial,Negativo
"salmão é muito bom,!  🤣  🤣  🤣  🤣",Negativo
Quem sabe a gente dá sorte e esse bosta falece?!?!,Negativo
"quanta raiva no coração. Faz mal, não vale a pena!",Negativo
"me desculpe, mas tem muito inocente morrendo por conta dessa gente. P mim não fariam falta alguma.",Negativo
"se cuide com as palavras, tudo que desejares para os outros volta para vc.",Neutro
"O paciente vai a uma consulta e o médico receita Ratazanato de Cocozol 500mg, tomar 1 cp, 6/6h, 30 dias, a pessoa vai na farmácia, compra e começa tomar. Se tivesse receitado Hidroxicloroquina 150mg, tomar 1 cp, 12/12h, 2 dias, a pessoa olha e fala: ai…Ver mais",Neutro
🤣  🤣  🤣  🤣,Neutro
"https://g1.globo.com/bemestar/coronavirus/noticia/2020/05/18/teste-de-vacina-contra-coronavirus-em-humanos-tem-resultados-positivos-preliminares-diz-empresa.ghtml Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa G1.GLOBO.COM Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa Teste em humanos de vacina contra coronavírus tem resultados positivos preliminares, diz empresa",Neutro
"Nunca, não sou maluco",Negativo
"A imagem pode conter: texto que diz """"Brasileiro toma por conta própria, Rivotril, termogênico, analgésicos, Sibutramina, Trembolona, Durateston, Stano, Viagra, remédio para pressão, relaxante muscular, anti- inflamatórios, Fuma igual um FDP, usa drogas, toma CITOTEC, pílulas do dia seguinte,etc Mas acha um absurdo usar cloroquina no tratamento da COVID-19 pois o remédio tem efeitos colaterais. Só pode ser sacanagem mesmo, né ?""",Neutro
"https://www.google.com/amp/s/veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/amp/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",Positivo
"quem quiser tomar , toma . Eu estou comentando sobre o que os cientistas que são profissionais da área dizem e quando a OMS e cientistas aprovarem depois dos devidos estudos que este medicamento serve a covid para reduzir os danos e tempo de internação… Ver mais",Negativo
Mas realmente é isso que vc disse.Só toma quem quiser.,Neutro
"assinou concordando , segue o tratamento porém com a ciência de que pode ter um ataque cardíaco . abs",Neutro
Ou ir parar num respirador entubado com 70% de chance de óbito. Mesmo porque se precisar de um respirador é porque já não tem muito o que fazer. A cloroquina pelo menos quando administrada no início do tratamento impede que o vírus se multiplique. Juntamente com outras drogas ajuda curar antes de entrar em estado crítico. E não tem nada de ataque cardíaco porque a dosagem é bem baixo e só por 3 dias.,Positivo
vc é livre para decidir sobre sua saúde e respeito sua opiniào . Quem quiser e claro se o médico achar por bem usar o medicamento é somente o paciente ou família concordar com os tetmos. É muita postagem para algo que somente o médico e o paciente devem decidir e tem efeitos colaterais que dentro do hospital tem como controlar a taquicardia e em casa não se cuida e a vida segue...,Neutro
"Não tem nada de taquicardia. Muita gente faz uso regular para tratamento do lupus e artrite reumatoide, inclusive com doses mais altas do que a recomendada para o covid. O exército brasileiro que atua na amazônia faz uso contínuo por causa da malária. Você está se opondo só porque é o remédio do Bozo, é isso?",Positivo
não é porque uso a inteligência mesmo e vc esta misturando como se fosse tudo a mesma doença. Quer usar use não precisa do meu aval e nem médica sou.,Neutro
Não sou eu que quero te convencer. É que você mesmo não sendo médica está prestando uma desinformação afirmando que isso causa ataque cardíaco. Seja honesta e fala logo que sua implicância é com o Bozo.,Neutro
Eu tô puta com o presidente e seu desgoverno em muitos pontos e nem por isso deixo de raciocinar kkk,Neutro
"então não causa taquicardia e os médicos que ouço mentem ? Se eu basea-se minha vida ao que o outro faz , não teria vida própria e o Bozo não é meu pai e nem alguem que amo , portanto ele tome o remédio que quiser. Você e cientista , médico ou farmaceutico para falar com tanta propriedade sobre medicamentos?",Negativo
"Eu também tô putasso com ele, porque essa polemica toda é tudo culpa dele. Se não fosse por causa dele eu não precisava ficar aqui passando pano.",Positivo
Dona Nilza até Dorflex causa taquicardia.Eu sou cardiopata por taquicardia.Tomo atelonol todos os dias.Toda bula é cheia de contra indicações.Olha o que está na bula do bonito.,Positivo
"Desordens respiratórias, torácicas e do mediastino. Comum: Embolia pulmonar. Rara: pode ocorrer broncoespasmo em pacientes com asma brônquica ou com histórico de queixas asmáticas.",Neutro
Se eu for olhar bula e não tomar vou morrer kkk,Positivo
"não sou médica e se acha que deve tomar o remédio é um direito seu. Eu sempre converso com meu médico para buscar o que tenha o menor efeito colatersl e o que ja te escrevi em comentários anteriores é que todos os remédios tem efeitos colaterais, mas não saio prescrevendo ou indicando nada porque não sou médica . Cada um que procure seu médico e entrem em acordo sobte medicamentos.Boa noite!",Neutro
se cuida!  💋  💋,Neutro
😘,Neutro
Esse Trump é outro embuste.,Negativo
A imprensa se contradizendo aí.,Neutro
"A Ptezada vai a loucura, os capitalistas americanos começam descobrir a vacina, recomendão o uso da cloroquima, para o população se salvar e ou no mínimo ter uma esperança. E uns desejam a morte de seu lider.",Positivo
"Por ser Brasileiro já tomo no cú quase que diariamente, então deixa por só essa dose mesmo.",Negativo
Uhhhh se tomaria,Negativo
"Mais fácil perguntar pra ele né. A imagem pode conter: 1 pessoa, texto",Neutro
deve depender de quanto dinheiro está envolvido,Neutro
também tô achando isso né,Neutro
Prefiro tomar no cu,Negativo
Nao tomaria pq já usei e não me senti bem com os efeitos colaterais,Negativo
https://www.folhaf1.com.br/2020/04/ny-times-descobre-que-trump-e-socio-de.html?m=1 NY Times descobre que Trump é sócio de fábrica de cloroquina FOLHAF1.COM.BR NY Times descobre que Trump é sócio de fábrica de cloroquina NY Times descobre que Trump é sócio de fábrica de cloroquina,Negativo
"https://revistaforum.com.br/coronavirus/trump-e-socio-de-empresa-que-fabrica-cloroquina-diz-new-york-times/ Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum REVISTAFORUM.COM.BR Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum Trump é sócio de empresa que fabrica cloroquina, diz New York Times | Revista Fórum",Negativo
"Tem duas empresas no Brasil que tem a fórmula disso aí, sendo que uma delas nem fabrica mais. Não precisamos comprar do Trump.",Positivo
Espero q a hidro faça aquele efeito,Negativo
Não!,Negativo
No cu dele,Negativo
Animal esse cara  🤦🏻‍♂️,Negativo
"A pergunta é: por que então uma mortalidade imensa em USA , eles não tonam esse medicamento??",Negativo
"só estão usando em casos graves e lá deve ter o mesmo tipo de brasileiros, que são contra o uso por birra política",Positivo
"Trump prova novamente ser um idiota completo, ou pior - já que tem um interesse financeiro na cloroquina, que não tem eficácia ou segurança comprovada. Pode esperar que muita gente vai tomar agora, seguindo o exemplo do Trump, e morrer do coração.",Negativo
"A imagem pode conter: texto que diz ""Hydroxychloroquine Has about 90 Percent Chance of Helping COVID-19 Patients, States Association of American Physicians and Surgeons (AAPS) GlobeNewswire TUSCON, April2 (GLOBE NEWSWIRE)-- Gov. Arizona, the Association American Physicians Surgeons (AAPS) presents table studies treating COVID-19 with the anti- malaria drugs chloroquine hydroxychloroquine Plaquenil®). the number of reported patients treated with without the used antibiotic azithromycin, observational Algeria, improved clinically. France, Korea, Ofthese, 2,137 percent deaths, allbut1 in Administration where patients severely they hinder replication. may antiviral properties have been Particularly combined into cells and inhibit overreaction by the Reactions""",Positivo
"despite the official-sounding name, the AAPs is not an organization based on science. It is sponsored by and linked to American far-right institutions such as The Heartland Institute and promotes unscientific views such as anti-vaccination conspiracy theories.",Negativo
Here’s what the FDA has to say about it: https://www.fda.gov/drugs/drug-safety-and-availability/fda-cautions-against-use-hydroxychloroquine-or-chloroquine-covid-19-outside-hospital-setting-or FDA cautions use of hydroxychloroquine/chloroquine for COVID-19 FDA.GOV FDA cautions use of hydroxychloroquine/chloroquine for COVID-19 FDA cautions use of hydroxychloroquine/chloroquine for COVID-19,Negativo
"KKKKKKKKKKKKK Tomara que Deus não leia meus pensamentos, pois eu pequei!",Negativo
eu ri então pequei tmbm  😂 desculpa deus por mim e por ela,Negativo
KKKKKKKKKKKKKKKKKKKKK,Neutro
"Mentira,ele quer vender,a fabrica é dele,ate eu diria isso",Negativo
"Pra quem sabe o pq do Bolsonaro defender tanto isso, tá aí o motivo.  🤭 #paz",Negativo
"Dra. Natália Pasternak, bióloga com doutorado em microbiologia. Em 7 minutos você terá a melhor aula da sua vida para entender porque não se deve usar cloroquina para tratar Covid-19. 0:00 / 7:12",Negativo
Só falou besteira sem fundamento... cadê as referências do que ela fala??,Positivo
"ela é doutora no assunto meu amor e você é quem? Nunca ouvi uma mulher dizer frases tão lindas e coesas como as quais ela falou, parabéns Natália  👊🏽  👸🏻",Negativo
Sou farmacêutica bioquímica. Ela é bióloga. Temos a formação parecida. Mas eu sou especialista em medicamentos ...ela não,Positivo
O doutorado dela é em microbiologia. Ele não é infectologista. Nem poderia estar falando a respeito disso,Positivo
"kkkkkkkkkkkkk verdade!!!!! só tem uma pessoa que pode falar sobre: Bolsonario, kkkkkkk",Negativo
Estamos falando de hidroxicloroquina até então,Positivo
Mas não se pode esquecer q a sinergia dos medicamentos que favorece a cura. Azitromicina + hidroxicloroquina,Positivo
"Ele doido, não conta hahahaha",Negativo
https://m.facebook.com/story.php?story_fbid=1019342698480943&id=636938300054720,Neutro
"Em março li um artigo, de um teste in vitro feito na Itália, onde foi testado a hidroxicloroquina antes da infecção, depois da infeção e usada antes e depois. A que teve melhor resultado foi a que deu antes e depois da contaminação. Então o Trump está…Ver mais",Positivo
"esse artigo é antigo e já foi desmentido, a COVID-19 é uma doença viral e não autoimune",Negativo
a matéria em questão é essa: https://noticias.uol.com.br/ultimas-noticias/ansa/2020/03/30/teste-com-hidroxicloroquina-na-italia-da-resultado-positivo.htm. Vc tem ai a matéria que desmente essa?  Teste com hidroxicloroquina na Itália dá resultado positivo NOTICIAS.UOL.COM.BR Teste com hidroxicloroquina na Itália dá resultado positivo Teste com hidroxicloroquina na Itália dá resultado positivo,Positivo
"Essa matéria é de 30/03 já estamos no final do mês 5, o mundo há tempos esqueceu a cloroquina! Estão todos focados em uma vacina, apenas o presidente divulga CLOROQUINA pois precisa que alguém consuma os 2,2 milhões de cartelas as quais ordenou o exerc…Ver mais",Negativo
"Ninguém precisa de uma manchete antiga pra saber disso, tudo está sendo noticiado em tempo real",Negativo
ai vc ja está mudando o contesto. Vc disse que foi desmentido. Imagino que tenha sido desmentido com base cientifica... No aguardo.,Positivo
aqui está 0:00 / 7:12,Neutro
"Entenda o que é ciência séria e como ela funciona. Dois médicos tentaram justificar o uso da cloroquina em alguns casos, mas vejam a aula da Dra. Natália Pasternak, bióloga com doutorado em microbiologia. Em 7 minutos você terá a melhor aula da sua vida para entender porque não se deve usar cloroquina para tratar Covid-19.",Negativo
https://www.google.com/amp/s/www.uol.com.br/vivabem/noticias/redacao/2020/05/11/cloroquina-nao-evita-mortes-por-covid-19-e-pode-afetar-coracao-diz-estudo.amp.htm Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração UOL.COM.BR Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração Estudo: Hidroxicloroquina não evita mortes por covid e pode afetar coração,Negativo
https://www.google.com/amp/s/www.uol.com.br/vivabem/noticias/redacao/2020/05/08/covid-19-maior-estudo-ate-agora-aponta-que-hidroxicloroquina-e-ineficaz.amp.htm Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz UOL.COM.BR Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz Covid-19: maior estudo até agora aponta que hidroxicloroquina é ineficaz,Negativo
"https://www.google.com/amp/s/saude.estadao.com.br/noticias/geral,estudo-americano-aponta-que-hidroxicloroquina-e-ineficaz-contra-coronavirus,70003278638.amp Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão SAUDE.ESTADAO.COM.BR Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão Estudo americano aponta que hidroxicloroquina é ineficaz contra coronavírus - Saúde - Estadão",Negativo
"Os cientistas analisaram os registros médicos de 368 veteranos hospitalizados em todo o país que morreram ou receberam alta até 11 de abril. As taxas de mortalidade dos pacientes que receberam hidroxicloroquina foram de 28%, em comparação aos 22% dos tratados com a droga combinada com o antibiótico azitromicina, uma solução divulgada pelo cientista francês Didier Raoult, cujo estudo sobre o assunto em março levou a um aumento na interesse mundial pelo medicamento.",Negativo
"ok. No video da CNN que mandou, se tudo que ela falou, for comprovado, se os dados que ela falou realmente existem. Entao ok. Está certa. Obrigado. Depois vou ler o resto",Neutro
👍🏽,Neutro
Aqui tem 2 torcidas: as que procuram uma cura postam links de matérias que atestam uma coisa e as que odeiam o Bozo postam outas totalmente opostas.,Positivo
"Se uma pessoa decide usar ou deixar de usar um remédio por questoes políticas, essa pessoa é bem idiota. Muitos replicam o que os outros falam sem buscar a verdade sobre o assunto, ou confiam em fontes não seguras como de jornalistas que só querem criar polêmicas. Por isso estou sempre buscando relatos de resultados cientificos, ou resultados clínicos de medicos que aplicaram o medicamento, opiniões baseada em fatos reais, de preferência se tiverem feito estudo em grupos de pessoas com e sem o medicamento. De fato tem muitos relatos que a hidroxicloroquina junto com azitromicina foram eficazes. Só um ou outro experimento que deu resultado negativo. Mas uma observação, muitos estão usando o zinco junto, talvez o responsável pela melhora nos sintomas seja o zinco, e não a hidroxicloroquina. Zinco ja ouvi medicos falarem que quebra a replicação do vírus. A minha filha mesmo, usa zinco a mais de um ano (por outros motivos) e nesse tempo ela só precisou de outros remedios 1 vez. O que é otimo, pq todos sabem que crianças adoecem com muita facilidade. A verdade é que temos pouco tempo para fazer tantos experimentos. Vidas estão em jogo. Em tempo, estou confiante é no anti coagulante para zerar as mortes.",Neutro
"Concordo totalmente com a sua opinião. Estou percebendo que as pessoas de modo geral estão tratando o assunto ""cloroquina"" como tratam time de futebol. Como a cloroquina foi mencionada pelo Bolsonaro, pronto já está instalada a polêmica. Os comentários de que cloroquina provoca isso ou aquilo com base em fontes que querem desconstruir o presidente ganham mais likes do que os que defendem. Fazem isso sem pesquisar nada. Criticam pelo desejo de criticar.",Positivo
https://m.facebook.com/story.php?story_fbid=1870871703044117&id=100003639170871,Neutro
0:00 / 7:12,Neutro
CNN aquela q disputa com a globo em qual é mais lixo kkkkkkkkkkkkkkkk,Neutro
Essa mesmo. Ela escolhe a dedo.,Neutro
exatamente. Sem nenhuma credibilidade. Muitas mortes por coronavirus foi negligênciada e a CNN é um dos cúmplices.,Neutro
Agora entendi do pq a criança mimada puxar tanto o saco do Trump  🤔,Negativo
Tome vc tbm,Negativo
Se ele continuar com esse medicamento vai acabar tento um ataque cardíaco kkkkkkk.....,Negativo
", eu tenho lúpus e faço uso a dez anos , agora vou ficar com medo de morrer .",Positivo
"Lures você provavelmente faz acompanhamento anual, minha tia também toma a anos e faz acompanhamento a cada 6 meses, o perigo da cloroquina é quando o paciente chega para ser tratado de covid sem fazer uma bateria de exames, que no caso atual não dá tempo de fazer, muitas vezes a pessoa não sabe que tem um histórico cardíaco, muitos não vão ao médico, mal sabem que tem algo, e é aí que mora o risco",Negativo
seu caso é diferente não é para previnir covid-19 certo! medicamento p prevenção do coronavírus não existe!,Negativo
"Não, pq faço uso de medicações controlada e não posso",Neutro
Você acredita mesmo que ele tá tomando... Pausar GIF Tenor,Negativo
"Preventivamente eu n tomaria nem a pau, sem falar q n acredito q ele tá tomando.",Negativo
"existem pessoas q usam esse remédio preventivamente por muito muito muito tempo. A mídia encheu o povo de medo. Já viu a bula da dipirona , do omeprazol? Todo medicamento se vc for ler ele te mata. A diferença entre um remédio e o veneno é a dose. Ou seja , na dose certa não vai te matar, vai te curar. E eu acredito q muitos estao tomando, afinal de contas o vírus é altamente contagioso e eles estão completamebte expostos. Por mais q tenha uma grande equipe medica , caso ele pegue , tem w se ausentar por 14 dias pelo menos. Muitos países já estão fazendo uso desse protocolo e está salvando vidas.",Positivo
eu n tomaria preventivamente e principalmente em tratamento domiciliar.Se a medicação fosse tão simples n precisaríamos assinar termo de responsabilidade p usá-la.,Negativo
"acredito q se assuma um termo pq a mídia acabou com a reputação do medicamento e todos nós sabemos q todo medicamento tem seus riscos . Dipirona por exemplo é vendido como bala , dado de graça nos postos de saúde e dentre os mais…Ver mais",Positivo
eu prefiro n usá-lo preventivamente. Que em quiser usar q use.,Negativo
"preventivamente não ha necessidade mesmo, somos pessoas comum, Trump é um chefe de estado precisa estar na frente , é diferente. Mas como vc disse toma quem quiser. Deus abençoe a todos nós!!!",Positivo
"Muitas pessoas usam a vida Td , os portadores de lúpus",Positivo
essas pessoas realmente precisam! Não para prevenção do covid-19  👎,Negativo
"Não, ele tem médico olhando para ele o tempo todo, tem quem trate os efeitos colaterais, eu não...",Negativo
É uma besta esse Trump.,Negativo
"Eita mas sao polêmicos, gostam de irritar e o pessoal cai na pilha deles.kkkkkkk",Neutro
Ele quer antecipar a passagem kkkkkk,Negativo
Claro que não,Negativo
"http://www.gazetadopovo.com.br/republica/breves/coronavirus-sociedade-brasileira-imunologia-cloroquina ""Em parecer divulgado nesta segunda-feira (18), a Sociedade Brasileira de Imunologia (SBI) alerta que o uso de cloroquina e hidroxicloroquina para t…Ver mais Sociedade Brasileira de Imunologia não recomenda uso de cloroquina GAZETADOPOVO.COM.BR Sociedade Brasileira de Imunologia não recomenda uso de cloroquina Sociedade Brasileira de Imunologia não recomenda uso de cloroquina",Negativo
https://www.dailymail.co.uk/health/article-8309337/Zinc-hydroxychloroquine-effective-COVID-19-patients-study.html Adding zinc to hydroxychloroquine improved some coronavirus patients DAILYMAIL.CO.UK Adding zinc to hydroxychloroquine improved some coronavirus patients Adding zinc to hydroxychloroquine improved some coronavirus patients,Positivo
Ele é sócio da empresa q fabrica vai dizer isso mesmo!,Negativo
Que ele morra sozinho.. Eu me amo,Negativo
Bozo tbm deve estar,Neutro
"Mentira, mesma estratégia do Bozo, quer vender",Negativo
Tá bom cada morre do jeito que quiser,Negativo
Não vamos comparar o presidente do USA com melhores médicos a sua disposição com nós usuários do sus ne,Negativo
Vdd dizem que ele está tirando uma comissão feia em cima desse remédio acredita?,Negativo
"https://veja.abril.com.br/saude/combinacao-de-hidroxicloroquina-e-zinco-se-mostra-eficaz-contra-a-covid-19/ Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo VEJA.ABRIL.COM.BR Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo Combinação de hidroxicloroquina e zinco pode ser eficaz, indica estudo",Positivo
Muita gente rasgando o toba de medo que descubram a cura e tem que voltar ao trabalho.,Positivo
"Cada louco, com suas loucuras!! Deixa ele dar, tiro no próprio pé dele!!  😂  🤷 Foi que nem a história, com o desinfetante!!  🤦",Negativo
Melhor pergunte se a gente acredita nessa bobagem?! Ele é garoto propaganda somente. Ele sabe que precisa acabar com os estoques e firmar contratos de vendas. Tudo é negócio .. essa porra mata e todos sabem disso,Negativo
"Todos quem? O povo que tem lupus, malária, artrite reumatóide não sabem disso.",Positivo
"Amado, esse medicamento tem 80 anos é veio pacas . O problema é que não é balinha pra sair comendo... Ele mata.",Negativo
"A imagem pode conter: 1 pessoa, close-up, texto que diz ""Pra que ?""",Neutro
"Remédio como ""prevenção"" é uma afronta aos bons preceitos da Medicina. Cuidados e procedimentos sim. Remédio não. Qualquer remédio. Exemplo que costumo usar com pacientes: se você quer cacar passarinhos e sabe que eles visitam a árvore da sua casa às 1…Ver mais",Negativo
minha filha ja precisou fazer uso profilático de antibiótico por um ano. É comum uso profilatico. Porém cada caso é um caso.,Neutro
prevenir endocardite bacteriana é outra estória.,Neutro
"por isso acho que não deve generalizar a palavra ""remédio"" usada ai.",Neutro
vc não pode esperar que o Facebook seja um compêndio médico! Dá um desconto !  😂  😂  😂,Neutro
"Recomendo a todos neste grupo que tenham uma equipe médica seguindo voce 24h por dia, e especialmente a aqueles que tiverem uma UTI em casa como o Trump.",Neutro
Não,Negativo
https://www.facebook.com/groups/2087692184637311/permalink/3765313450208501/ Despertar para a Verdade Despertar para a Verdade Despertar para a Verdade,Neutro
Protocolo Trump: Hidroxicloroquina + zinco + QBoa no pulmão,Negativo
"Ele pode ne? Tem trocentos medicos e UTI em casa se passar mal , ai vai um monte de bobo e toma também  🙄  🙄",Negativo
"Leiam a bula antes de tomarem. A imagem pode conter: texto que diz ""Esse Medicamento pode Causar: Distúrbios cardíacos (sindrome de kounis). Pode causar choque anafilático, podem se tornar graves risco vida em alguns casos fatais. -Distúrbios do sangue e sistema linfático. Anemia leucopenia etc. -Distúrbios vasculares. -Distúrbios renais -Distúrbios gastrintestinais. Distúrbios de pele (síndrome de stevens-johnson) Se você acha que acabou de ler bula da hidroxicloroquina enganou. Essa bula da Dipirona Sabe aquela que você toma por qualquer dor de cabeça ou febrinha? Vamos parar com hipocrisia! Suliag 400 % SAS mg P RESAO 508 Coaise LEOCA""",Negativo
Não.,Negativo
"O mesmo que mandou injetar desinfetante nos pulmões dos pacientes  🙄 , grande referência.",Negativo
"exatamente Bozo está se lixando para o povo! ele disse que um dia todos vão morrer, então para ele tanto faz agora ou depois louco  🤦‍♀️  😒",Negativo
Tomara q ele aumente a dose,Negativo
"Povo toma RIVOTRIL, DIAZEPAN e outros que deprimem o sistema respiratório....O que é a CLOROQUINA perto dos anti depressivos?? Kk",Neutro
",, muito triste ver uma pessoa como você, da área da saúde ou ex-área da saúde, fazer um comentário desse. Mas enfim...  🤷🏻‍♀️",Positivo
"Lica, minha mãe usa cloroquina pra lúpus.. .há anos, eu uso anti depressivos, conheço bem os 2 pra escrever o que escrevi.",Neutro
", mas sabe muito bem, que um organismo não é igual ao outro. E o q é bom pra vc, pode não ser para mim. Existem pessoas que tem alergia, até de dipirona. E que somente médicos, podem receitar remédios desse calibre q vc citou... os tarjas preta. Mas há sim quem consiga, não sou hipócrita. Moramos no Brasil. Mas realmente, que o Bozo fale isso... vai lá. Pq não sabe de nada, mas ver e ouvir as pessoas da área da saúde defender a liberação de medicamentos, que têm diversos efeitos colaterais... a se auto medicar... é realmente triste para mim. Pq remédios desse tipo, q são específicos para tais doenças, têm que ser analisados os riscos benefício. Não estou certa? Já imaginou, se eu, leiga, dou a cloroquina ao meu filho, pq td mundo tá tomando pra se prevenir? Filho esse que tem cardiopatia, e de repente causo a morte dele??? Mas enfim... tds têm direito a opinião...  😘",Positivo
"Sua ANTA, essas medicações sao prescritas por medicos. Copiou e colou, vi essa merda postada em varios lugares. Alem da receita normal tem que ter uma receita azul a parte.",Neutro
Mas em fim nao tenho saco pra debater com vcs.,Neutro
Falácia da falsa equivalência. Típico,Neutro
"Lica, onde vc viu eu defender que QUALQUER PESSOA POSSA USAR?? Aliás pq vc afirma e reafirma a minha profissão em relação ao covid 19, e também ao então eleito pela maioria o presidente Bolsonaro? Respeito sua opinião sempre e não e...nunca necessit…Ver mais",Neutro
media1.tenor.co,Neutro
"Serio que sao5em receita azul?? Não sabia kk...po8s num país com tanta gente tão esperta como vc, o amigo do amigo do parente do primo do amigo médico, prescreve a droga que vc quer..minha rotina ver esse lixo das pequenas corrupções moç…Ver mais",Neutro
