content,stance
olha o perfil dessa endemoniada. Só fala em Deus. Religiosos de fachada são as piores pessoas,Negativo
quem chamou de retardada não fui eu vai buscar Deus de verdade e da paz,Positivo
todos precisam de Deus inclusive ele... Eu achar que ele nao bate bem da cabeça nao tem nada a ver com Deus,Negativo
ela se referiu ao presidente do país DELA. Você nos ofendeu DIRETAMENTE. É tão burra e tão podre de alma que sequer reconhece. Vá se tratar.,Negativo
vai cuidar da sua vida me deixa em paz nem me conhece,Positivo
"um ser como vc, que inicia o dia xingando acha que pode falar em Deus e tem paz? Se inferno existe, vai direto pra lá",Negativo
"e você conhece a quem xinga na internet? Fácil vc se enganar né? Mas vc so engana a si mesma, seu ser medonho",Negativo
vc e bem burro me xinga e diz que sou eu não confiei ninguém RS palhaçada,Positivo
"não sabe nem argumentar, endemoniada",Negativo
"sou burro mesmo em perder tempo com um bicho do inferno como vc, que usa o nome de Deus em vão e defende esse presidente doente",Negativo
sei bem como é .. o fanatismo causa guerra..,Negativo
ela é tão burra que se acha certa e a consciência nem pesa. De gente podre e odiosa assim as igrejas estão cheias,Negativo
vc tbm não conhece ninguém aqui pra dar seu julgamento..,Negativo
"é tão doente que coloca no perfil que é uma ""pequena adoradora de Deus"", não tem vergonha não? Vc não tem medo de agir assim e Deus te lascar um raio na testa por usar o nome dele em vão?",Negativo
"verdade, essas pessoas vivem uma falsa vida de perfeição..",Negativo
"só na cabeça dela, porque pelo perfil essa é uma f...",Negativo
"não compra a briga do Bolsonaro não fia, ele é rico nem sabe que vc existe...",Negativo
não pode nem dar atenção..kkk,Negativo
exatamente. Vai pro inferno por causa de um demente que não tá nem aí se ela explodir,Negativo
vc que vai pro inferno julgando os outros,Positivo
e vc? Vai pra onde? O que está fazendo não é julgamento?,Negativo
"não sei para onde eu vou. Só sei que não será para o mesmo buraco que vc! Ao contrário de vc, eu não uso o nome de Deus em vão para justificar minha podridão. Você deve ser do tipo de evangélico que faz arminha com a mão na igreja.",Negativo
vai cuidar da sua vida me deixa em paz,Positivo
"arregou, né? Aberração ética",Negativo
aberração e vc imundície maligno mal amado arruma o que fazer,Positivo
ahhhhhhhh agora siiiim!!!! Mostrou a que deus adora de verdade né? Prefiro sinceridade do que religiosos de araque,Negativo
", uma santa. E age como tal. Graças a Deus, né ermã. A imagem pode conter: texto",Negativo
vai cuida. E da sua vida maligno que não tem o que fazer quem e vc lixo humano tá repreendido,Positivo
gamou em rs vai ler a palavra e se libertar,Positivo
"não vou ler não. Por vermos tantos crentes fdp como vc é que as igrejas estão em descrédito. Palavras de um amigo pastor que tenho. Gente como vc envergonha a igreja. E gamei si, com essa sua cara de cavalo e esses dentes de jacaroa, impossível não gamar",Negativo
e triste vc se diz tão bom dizer isso maligno mesmo com certeza,Positivo
"Cristina Santos quem se diz boníssima é vc! Olha aqui. Eu não sou ninguém não, a anja do céu aqui é vc. A imagem pode conter: texto",Negativo
"Demônia você? Imagina. Você é a filhinha de Deus. A imagem pode conter: texto que diz ""Michele Prando ο homem retardado... Curtir Responder h Ocultar 39 respostas Cristina Santos Michele Prando Deus te ajude ele e presidente vê o que é Curtir Responder 4h Marcelo Souto Cristina Santos mas ele pode ser as duas coisas, presidente e retardado Curtir Responder 4h Cristina Santos Marcelo Souto como vcs são mal por isso que muitos estão assim retardados Curtir Responder 4h""",Negativo
"Esse palhaço não nasceu, foi cagado!",Negativo
Tá certo .mais dou petista,Neutro
Nem ele é recomendado kkk,Negativo
E quem é recomendado pra você ? Os corruptos que assaltou os cofres públicos durante 16 anos ?,Positivo
", desculpa perguntar, mas tá falando de quais corruptos? Do governo anterior ou do atual? P q tá difícil distinguir...  🤷🏻‍♀️",Neutro
"A turma do mimimi é impressionante. Vcs são uma vergonha para o avanço do Brasil. País devastado por corrupção. Tem um cara que quer trabalhar honestamente, e vcs se pegam se ele usa ou não tal remédio? Pelo amor de Deus. Vamos trabalhar pessoal.",Positivo
"me diz o que ele fez de bom, a união europeia já cancelou todas as compras do Brasil, acabou com a saúde, educação, emprego, e vocês dizem que fez algo de bom, até os grandes empresários já estão chutando esse imbecil que dizem ser o presidente",Negativo
"essas pessoas não acompanham a política, só pode.",Neutro
o pior cego e aquele que não quer ver.,Neutro
“a união Europe cancelou TODAS as comprar do Brakkkkkkkkkkkk” vocês do contra tudo são muito engraçados  🤣  🤣  🤣,Positivo
#Lulalivre,Neutro
mas rapaz. Desliga a globo. Como assim acabou com o tudo? Kkk,Positivo
"será que é só na globo onde mostram as falcatruas, ligações com milícias, rachadinha e tantas outras coisas obscuras, se ligam vocês enquanto é tempo.",Neutro
"A imagem pode conter: 1 pessoa, em pé, atividades ao ar livre e natureza, texto que diz ""DEIXEM o MITO TRABALHAR""",Positivo
"vc só pode estar brincando....!!! Vc deveria dizer isso ao seu presidente...me poupe, e se poupe de passar vergonha!!!",Negativo
fala uma só então. Envolvendo o presidente. Não o filho.,Positivo
eu né?,Negativo
vc votou no Haddad?  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣  🤣,Positivo
"Claro! Com muito orgulho! Sensato, inteligente e interessado em melhorar a vida das pessoas. Apesar de não ser da sua conta, tá respondido.",Negativo
então não tem como argumentar. Nosso nível não é o mesmo. Não me incomode.,Positivo
"realmente o nível de um bolsoidita é menor que de um jumento, é perder tempo e lucidez discutir com gente de tamanha ignorância",Negativo
tá certo. Vota 13. E meu nível é de jumento? Parabéns.,Positivo
Mas ele ta certo.. quem recomenda é o Médico... Esse povo não sabe o que quer o melhor Presidente q o Brasil já teve... Eles estão com saudade do PT.. Parece q não pensam por si próprio...,Positivo
"lamentável, para ver como vocês estão mal informado ou mal intencionados pois esse energúmeno foi as redes sociais com caixinhas de remédio dizendo que estava se tratando com a cloroquina e estava muito bem. Chega de hipocrisia e admitam que ele não tem condições de sequer ser síndico de prédio",Negativo
"Com certeza eu tô morrendo de saudades do PT. Melhor fase que o país já teve. Ô minha fia, por onde c andou que não viu o tanto de vezes que esse filhodaputa mandou usar cloroquina?? Mandou ministro que não quis orientar uso de cloroquina, embora!! Queria mudar até a bula e colocar ""cloroquina"" nela. Pegou a Covid e fez a Live fazendo mais propaganda de cloroquina... Esse povo vive nas cavernas, só pode !  🙄",Negativo
"https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/05/21/bolsonaro-quis-alterar-bula-da-cloroquina-diz-mandetta.htm Bolsonaro tentou alterar bula da cloroquina por decreto, diz Mandetta NOTICIAS.UOL.COM.BR Bolsonaro tentou alterar bula da cloroquina por decreto, diz Mandetta Bolsonaro tentou alterar bula da cloroquina por decreto, diz Mandetta",Negativo
"Quando disse ter contraído o vírus (há controvérsias) apareceu fazendo propaganda da cloroquina, vocês imbecis bolsominios só vêem as coisas pela metade",Negativo
Esse assunto da cloroquina não cessa nunca...  🙄,Negativo
"Não recomenda porque ele não pode, mas a caixinha tá na mão kkkk",Negativo
Qualquer médico é livre de adequar a terapia ao seu paciente .. negligência seria negar tratamento que acredita dar resultado.. quem teve covid deve sim partilhar como se sentiu e como foi o tratamento não para que as pessoas se auto mediquem mas para que uma doença nova com terapias ainda por comprovar cientificamente sejam conhecidas pois vamos todos que conviver com o vírus por muito tempo sem vacina ou tratamento cientificamente comprovado!,Positivo
"jamais um presidente (se assim podemos chamá-lo) tem condições de orientar o uso de qualquer produto (medicamento) sem aval científico, mas o que faz o homem que chegaram a chamar de mito? A justiça tarda, mas um dia chegará",Negativo
não se pode utilizar um medicamento p determinada doença sem que tenham sido feitos testes que comprovem eficácia e com efeitos colaterais controláveis. É legislação isso!,Negativo
Lógico quem manda é o médico.. ele não é medico..,Positivo
"é, mas depois de 4 meses quase enfiando a cloroquina na goela dos brasileiros, isso é no mínimo estranho.",Negativo
"sim , meu amigo italiano disse que brasile deveria ter fechado Tudo",Neutro
com certeza! Já estaríamos abrindo e com muito menos mortes! Do jeito que tá... Tenho medo do que será de nós...  😓,Neutro
"infelizmente menina aqui na Itália está controlado ,mas Espanha vai fechar tudo de novo por casos novos triste né?? Digo assim vamos que vamos .",Neutro
Sim... E sabe lá até qdo  😓,Neutro
"Quem quer cloroquina que tome, quem não quer cloroquina não tome, quem quer tomar no K toma, quem não quer não toma... povo chato do carvalho...afffff. Tem que inventar a vacina do mimimi p dar p esse povo besta que só reclama.",Positivo
"Pois é ele tá tomando, mas não pode nunca já mais falar eu recomendo. Agora meu primo e a esposa estavam com a praga da China e ficou curada com Azitromicina vitamina D e C com Zinco dexametasona e Hidroxicloroquina. É a chatisse desse povo que tá dando uma grande contribuição para o aumento das mortes. Pois essa doença não tem remédio certo ai fica um guerra da politcalha fazendo uso político dessa desgraça que está destruindo vidas e juízes do capeta e no meio de tudo os médicos tb e lamentávelmente o povo entra na picuinha. Gente vão pedir clemência a Deus e se cada um cuida de si e poder oferecer uma mão amiga tá de bom tamanho.  🙌  🙌",Positivo
"#B382022 VAMOS ANALISAR: SE COM PANDEMIA, REDE GLOBO BATENDO DIA E NOITE, FALSAS PESQUISAS, MÍDIA MARROM, CONGRESSO SABOTANDO COM RODRIGO MAIA E ALCOLUMBRE, STF E PGR TRAVANDO CADA AÇÃO E PRENDENDO SEUS APOIADORES E VÁRIAS MENTIRAS PARA DERRUBÁ-LO, BOLSONARO CONSEGUIU EM 1 ANO E MEIO: * LEVAR ÁGUA PRO NORDESTE. * BAIXAR OS JUROS DE 14% PARA 2,5%. * BAIXAR A INFLAÇÃO, GASOLINA E O GÁS. * BATER TODOS RECORDES NA BOLSA. * DESAFOGAR AS EMPRESAS DOS ENCARGOS TRABALHISTAS. * BATER TODOS OS RECORDES NO AGRONEGÓCIO. * BATER TODOS RECORDES NAS EXPORTAÇÕES. * ASFALTAR AS GRANDES RODOVIAS QUE HÁ DÉCADAS ESTAVAM ABANDONADAS. * MUDAR A CNH PRA MELHOR E AUMENTAR A PONTUAÇÃO. * FAZER FERROVIAS E PRIVATIZAR PORTOS E AEROPORTOS. * FAZER A REFORMA DA PREVIDÊNCIA E ACABAR COM A FARRA DA CORRUPÇÃO DOS CARGOS PÚBLICOS E COMISSIONADOS. * APREENDER E BATER TODOS OS RECORDES DE DROGAS, DIMINUIR TODOS OS ÍNDICES DE CRIMINALIDADE. * FLEXIBILIZAR O ACESSO ÀS ARMAS PRA DEFESA PESSOAL. * FECHAR A TORNEIRA PARA A GRANDE MÍDIA E ARTISTAS. * LIBERTAR OS CLUBES DE FUTEBOL DO MONOPÓLIO DA GLOBO. * FAZER A MAIOR TRANSFERÊNCIA DE RENDA DO PLANETA NA PANDEMIA COM O AUXÍLIO EMERGENCIAL PARA 65 MILHÕES DE FAMÍLIAS BRASILEIRA. * FAZER ALIANÇA COM ISRAEL E OS EUA E ACABAR COM A MAMATA DOS PAÍSES COMUNISTAS E AUTORITÁRIOS. * DESMASCARAR VÁRIOS TRAIDORES E GOVERNADORES. ATÉ AQUELE QUE ACHÁVAMOS SER UM ""HERÓI"". * COLOCAR DEUS NAS AÇÕES, NAS LIVES E REDES SOCIAIS. * FAZER OS DIREITOS HUMANOS FUNCIONAR DE VERDADE COM A DAMARES. * COLOCAR UM CEGO NA SECRETARIA DE JUSTIÇA, APOSENTOU AS CRIANÇAS COM MICROCEFALIA. FEZ A MAIOR INCLUSÃO SOCIAL AOS DEFICIENTES FÍSICOS DA HISTÓRIA JUNTO À PRIMEIRA DAMA MICHELLE BOLSONARO. * AUMENTAR O BOLSA FAMÍLIA E DAR O DÉCIMO TERCEIRO. * FAZER TODOS OS MINISTROS TRABALHAREM PARA O PAÍS E NÃO PARA PARTIDOS. ETC, ETC, ......REPITO: 1 ANO E MEIO  😉  🧐. GENTE, SE COM TODAS AS ADVERSIDADES, ESSE HOMEM CHEGOU ONDE CHEGOU E FEZ O QUÊ FEZ, IMAGINA O QUE FARIA SEM ESSES INIMIGOS DA PÁTRIA? NÃO É POSSÍVEL QUE VC AINDA O ODEIA... NÃO PRECISA NEM APOIAR, MAS PELO MENOS RECONHEÇA QUE ELE FAZ UM BOM GOVERNO. ISSO É NOBRE.",Positivo
"como vocês são ingênuos, sabiam que as pirâmides do Egito são obras de BOLSONARO? Kkkkkkk",Negativo
pior cego é o q não quer ver.,Negativo
A imagem pode conter: 1 pessoa,Neutro
"Tudo é caso de mi mi mi , se sim, se não. Aff",Neutro
Será??? Mais uma vez DIZ e depois DESDEZ!!! JÁ é normal neste DESgoverno!!!,Negativo
Caiu fora pensou que resolvia toma,Negativo
Essa é a postura do covarde...,Negativo
"Minha filha, meu neto , meu genro ê os sogros pegaram o corona vírus e ficaram fora de riscos com cloroquina é ivermectina e antibióticos. ESTÃO TODOS CURADOS. QUEM NÃO QUISER TOMAR QUE VIREM ESTATÍSTICAS DE MORTES. E DEIXEM OS GOVERNOS ESTADUAIS RECEBEREM 18.000.00 POR MORTE.",Positivo
"quem tem que receitar é o médico , não Bolsonaro ele não é médico",Positivo
infelizmente está vergonha de ganhar até em cima da morte dos outros.. uma vergonha . Mas estoy feliz por tua família está curada.. estoy morando em Itália foligno úmbria tranquila aqui está tranquilo.. vamos que vamos..,Neutro
O risco é seu. Eu não confio em Governos Estaduais CORRUPTOS.,Positivo
"como assim o risco é meu ,eu confio em médicos não em idiota que nem médico é , é apenas um palhaço GENOCIDA",Negativo
mas ele não receitou nada,Positivo
"Sabia que você é esquerdista alienada, infiltrada no FACE para denegrir o ÚNICO nos últimos quarenta anos que quer de fato mudar o Brasil. MORTADELAS nunca mais.!",Positivo
https://epoca.globo.com/guilherme-amado/cavalo-de-pau-de-bolsonaro-sobre-cloroquina-foi-por-temor-de-tribunal-internacional-24535665 Cagão dos inferno! Cavalo de pau de Bolsonaro sobre cloroquina foi por temor de tribunal internacional EPOCA.GLOBO.COM Cavalo de pau de Bolsonaro sobre cloroquina foi por temor de tribunal internacional Cavalo de pau de Bolsonaro sobre cloroquina foi por temor de tribunal internacional,Negativo
Tá certo ele agora . Os governador não que prefeitos não quer brigar pra que,Positivo
"Esse grupo não é de política, moça. Se não está com a doença faça o favor.de.se retirar. Vc é cruel e mal amada.",Neutro
"É isso aí,ninguém vai poder dizer que ele está querendo impor o uso desse medicamento",Positivo
https://www.twitch.tv/victormilliose victormilliose - Twitch TWITCH.TV victormilliose - Twitch victormilliose - Twitch,Neutro
"Claro! Ele só mandou um ministro da saúde embora pq o cara não quis obedecer, qdo ele quis regulamentar o uso da Cloroquina p todos os pacientes de Covid.",Negativo
https://www.twitch.tv/victormilliose victormilliose - Twitch TWITCH.TV victormilliose - Twitch victormilliose - Twitch,Neutro
Cada um toma o quê quiserem. Principalmente vergonha na cara pra deixar de encher o saco com esse mimimi de hidróxicloroquina,Positivo
Nunca recomendou.,Positivo
"jumento idiota, ao menos você deveria se informar um pouco",Negativo
vc está em frente a um espelho?,Positivo
quando vejo um bolsoidita não preciso de espelho,Negativo
"pois vc deveria olhar.para ver quão retardado é , sair xingando gente pelo Facebook. Não sou psiquiatra.",Positivo
https://veja.abril.com.br/saude/coronavirus-oms-deleta-divulgacao-de-estudo-negativo-com-remdesivir/ Coronavírus: OMS deleta divulgação de estudo negativo com remdesivir VEJA.ABRIL.COM.BR Coronavírus: OMS deleta divulgação de estudo negativo com remdesivir Coronavírus: OMS deleta divulgação de estudo negativo com remdesivir,Negativo
Vi num comentário que ele foi proibido de falar sobre covid  🤭  🤭,Negativo
Ahh por isso que agora ele manda procurar o médico. Ele tomou o vermifugo Annita!! Têm o mesmo efeito da ivermectina... Aqui os médicos estão prescrevendo essa medicação..,Positivo
https://m.facebook.com/story.php?story_fbid=3034985226586072&id=100002238746462,Neutro
Assiste a live do Dr Rehnan Cavalcante,Neutro
É agora,Neutro
Ta certo galar pra que né peça para seu médico,Neutro
